rxns	MEAN_M145_21	MEAN_M145_29	MEAN_M145_33	MEAN_M145_37	MEAN_M145_41	MEAN_M145_45	MEAN_M145_49	MEAN_M145_53	MEAN_M145_57	MEAN_M1152_33	MEAN_M1152_41	MEAN_M1152_45	MEAN_M1152_49	MEAN_M1152_53	MEAN_M1152_57	MEAN_M1152_61	MEAN_M1152_65	STDEV_M145_21	STDEV_M145_29	STDEV_M145_33	STDEV_M145_37	STDEV_M145_41	STDEV_M145_45	STDEV_M145_49	STDEV_M145_53	STDEV_M145_57	STDEV_M1152_33	STDEV_M1152_41	STDEV_M1152_45	STDEV_M1152_49	STDEV_M1152_53	STDEV_M1152_57	STDEV_M1152_61	STDEV_M1152_65
3HADi60	5.811129e-04	5.566842e-04	5.195967e-04	6.775893e-05	6.478723e-05	6.831097e-05	2.832339e-05	2.815468e-05	3.210748e-05	5.175942e-04	4.623083e-04	3.758468e-04	3.135337e-04	5.760817e-05	6.464343e-05	7.473127e-05	7.664126e-05	2.729113e-17	1.881664e-07	2.836913e-07	1.898163e-06	1.688471e-06	1.755508e-06	1.005911e-06	9.556654e-07	1.114397e-06	1.656043e-11	1.417990e-07	8.333374e-07	1.067111e-06	1.967203e-06	1.541014e-06	1.668964e-06	1.990277e-06
3HADi70	4.248166e-04	4.069583e-04	3.798458e-04	4.953447e-05	4.736204e-05	4.993804e-05	2.070552e-05	2.058219e-05	2.347184e-05	3.783819e-04	3.379658e-04	2.747589e-04	2.292056e-04	4.211386e-05	4.725692e-05	5.463153e-05	5.602781e-05	9.483769e-18	1.375571e-07	2.073896e-07	1.387633e-06	1.234340e-06	1.283346e-06	7.353612e-07	6.986294e-07	8.146686e-07	1.210633e-11	1.036607e-07	6.092028e-07	7.801009e-07	1.438104e-06	1.126543e-06	1.220079e-06	1.454972e-06
3HADi80	5.811129e-04	5.566842e-04	5.195967e-04	6.775893e-05	6.478723e-05	6.831097e-05	2.832339e-05	2.815468e-05	3.210748e-05	5.175942e-04	4.623083e-04	3.758468e-04	3.135337e-04	5.760817e-05	6.464343e-05	7.473127e-05	7.664126e-05	2.741399e-17	1.881664e-07	2.836913e-07	1.898163e-06	1.688471e-06	1.755508e-06	1.005911e-06	9.556654e-07	1.114397e-06	1.656043e-11	1.417990e-07	8.333374e-07	1.067111e-06	1.967203e-06	1.541014e-06	1.668964e-06	1.990277e-06
3HADi90	4.248166e-04	4.069583e-04	3.798458e-04	4.953447e-05	4.736204e-05	4.993804e-05	2.070552e-05	2.058219e-05	2.347184e-05	3.783819e-04	3.379658e-04	2.747589e-04	2.292056e-04	4.211386e-05	4.725692e-05	5.463153e-05	5.602781e-05	9.476273e-18	1.375571e-07	2.073896e-07	1.387633e-06	1.234340e-06	1.283346e-06	7.353612e-07	6.986294e-07	8.146686e-07	1.210633e-11	1.036607e-07	6.092028e-07	7.801009e-07	1.438104e-06	1.126543e-06	1.220079e-06	1.454972e-06
3HBCOAHL	5.284636e-06	4.543485e-06	2.811151e-03	1.193897e-02	1.548815e-03	1.985707e-03	1.619463e-02	8.903265e-04	2.647516e-03	6.795854e-07	1.104025e-03	2.790465e-04	1.169100e-03	1.129874e-03	8.759807e-04	9.656089e-04	1.865794e-03	8.751392e-05	1.057220e-04	6.138725e-03	1.440274e-02	5.193003e-03	6.126717e-03	2.309087e-02	3.109443e-03	1.190378e-02	3.771664e-06	5.418288e-03	1.936507e-03	3.583617e-03	6.318321e-03	5.210351e-03	5.471026e-03	9.652942e-03
3HXACOADH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3HXKYN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3K5AHC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3OCHOCDH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3OXCOADH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3OXOR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44DPCDH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45SDOPs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4C4HX2OA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4CMCOAS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4COXADH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4HYBUT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4HYDPRO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4IZPHYDs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4NIPHOM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4NITROB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4SULFADH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5DOAN	6.500792e-06	6.232275e-06	5.842199e-06	7.761508e-07	8.365114e-07	1.192834e-06	4.803504e-07	5.238599e-07	4.369272e-07	5.545181e-06	5.031778e-06	4.560270e-06	3.644486e-06	1.217287e-06	1.132193e-06	1.181599e-06	9.433092e-07	2.888348e-06	2.766293e-06	2.960094e-06	1.278336e-06	1.724595e-06	3.747823e-06	2.004759e-06	2.202349e-06	1.500611e-06	1.531221e-09	1.394236e-06	5.539529e-06	3.676106e-06	5.165889e-06	4.669978e-06	3.705047e-06	2.357426e-06
5OP3TCCL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABTDG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC1MO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACCS	0	2.567703e-07	2.640093e-07	2.073358e-06	3.072300e-06	1.445718e-06	1.395986e-06	1.323448e-06	2.441804e-06	0	0	0	0	0	0	0	0	0	5.403240e-06	6.217778e-06	4.443878e-05	5.423086e-05	3.472799e-05	3.489072e-05	3.306302e-05	4.978825e-05	0	0	0	0	0	0	0	0
ACITRULD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACODA	7.566150e-07	4.748707e-07	1.818898e-06	3.419237e-06	3.019659e-06	3.256156e-06	6.449359e-06	2.194535e-06	2.858642e-06	2.600028e-10	1.358263e-06	1.155932e-06	3.479040e-06	8.523640e-06	4.514580e-06	2.593022e-06	5.830121e-06	2.127727e-05	1.738234e-05	6.902962e-05	1.215819e-04	8.289675e-05	8.481959e-05	1.339329e-04	7.128568e-05	1.027253e-04	6.734208e-09	4.293496e-05	3.715313e-05	1.286046e-04	1.631068e-04	1.047309e-04	8.176216e-05	1.424551e-04
ACONIs	-2.532197e-09	-5.168274e-09	-1.390209e-06	-4.786298e-09	-3.089468e-08	-1.519787e-08	-2.577604e-08	-5.349520e-08	-1.496140e-08	-7.966534e-11	-4.713758e-07	-1.353208e-08	-3.078576e-07	-4.389915e-09	-1.875098e-08	-3.832820e-08	-9.984170e-09	1.790534e-07	1.856241e-07	2.723462e-05	1.069285e-07	3.976901e-07	3.098838e-07	4.413474e-07	6.113569e-07	3.342457e-07	1.767283e-09	1.110158e-05	6.765365e-07	7.727047e-06	1.096710e-07	2.336594e-07	4.323288e-07	2.351408e-07
ACPPAT120	4.593592e-11	2.034435e-12	5.356653e-09	7.594460e-09	3.008119e-11	5.633062e-09	4.994132e-09	1.114890e-10	2.770994e-10	0	0	0	0	0	0	0	0	6.041846e-10	9.965392e-11	6.042911e-08	3.898478e-08	1.003656e-09	4.988769e-08	4.369038e-08	1.458195e-09	2.755795e-10	0	0	0	0	0	0	0	0
ACPPAT140	1.654766e-05	1.585203e-05	1.479593e-05	1.929490e-06	1.844869e-06	1.945210e-06	8.065314e-07	8.017273e-07	9.142864e-07	1.473891e-05	1.316460e-05	1.070254e-05	8.928124e-06	1.640439e-06	1.840774e-06	2.128033e-06	2.182422e-06	1.808981e-17	5.358191e-09	8.078338e-09	5.405174e-08	4.808058e-08	4.998950e-08	2.864414e-08	2.721334e-08	3.173336e-08	4.715715e-13	4.037840e-09	2.372996e-08	3.038686e-08	5.601770e-08	4.388162e-08	4.752508e-08	5.667474e-08
ACPPAT141	3.285730e-11	7.914001e-12	3.292212e-09	1.731498e-09	3.898313e-11	1.878364e-09	2.682303e-09	6.747697e-11	5.070235e-12	0	0	0	0	0	0	0	0	5.082509e-10	1.938469e-10	4.735109e-08	2.255360e-08	1.266162e-09	3.127366e-08	3.361108e-08	1.392137e-09	5.262240e-11	0	0	0	0	0	0	0	0
ACPPAT150	1.031756e-05	9.883836e-06	9.225354e-06	1.203049e-06	1.150287e-06	1.212850e-06	5.028771e-07	4.998818e-07	5.700630e-07	9.189800e-06	8.208208e-06	6.673098e-06	5.566739e-06	1.022824e-06	1.147734e-06	1.326841e-06	1.360753e-06	1.273861e-18	3.340864e-09	5.036892e-09	3.370158e-08	2.997853e-08	3.116875e-08	1.785979e-08	1.696768e-08	1.978594e-08	2.940276e-13	2.517617e-09	1.479577e-08	1.894639e-08	3.492737e-08	2.736045e-08	2.963217e-08	3.533704e-08
ACPPAT160	1.891608e-04	1.812089e-04	1.691364e-04	2.205653e-05	2.108920e-05	2.223623e-05	9.219682e-06	9.164766e-06	1.045146e-05	1.684846e-04	1.504882e-04	1.223437e-04	1.020598e-04	1.875231e-05	2.104239e-05	2.432613e-05	2.494786e-05	3.347887e-17	6.125095e-08	9.234571e-08	6.178803e-07	5.496223e-07	5.714437e-07	3.274390e-07	3.110832e-07	3.627527e-07	5.390663e-12	4.615766e-08	2.712636e-07	3.473606e-07	6.403537e-07	5.016228e-07	5.432723e-07	6.478646e-07
ACPPAT161	4.858814e-05	4.654560e-05	4.344464e-05	5.665475e-06	5.417005e-06	5.711633e-06	2.368182e-06	2.354076e-06	2.684578e-06	4.327721e-05	3.865463e-05	3.142539e-05	2.621525e-05	4.816748e-06	5.404982e-06	6.248448e-06	6.408147e-06	2.454239e-17	1.573301e-08	2.372006e-08	1.587097e-07	1.411768e-07	1.467819e-07	8.410650e-08	7.990532e-08	9.317722e-08	1.384654e-12	1.185613e-08	6.967720e-08	8.922357e-08	1.644822e-07	1.288476e-07	1.395458e-07	1.664115e-07
ACPPAT170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACPPAT180	1.099193e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.772467e-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACPPAT181	1.250486e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.842273e-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACPPATai150	1.788103e-04	1.712935e-04	1.598816e-04	2.084964e-05	1.993524e-05	2.101951e-05	8.715198e-06	8.663287e-06	9.879575e-06	1.592654e-04	1.422538e-04	1.156493e-04	9.647532e-05	1.772622e-05	1.989099e-05	2.299505e-05	2.358276e-05	3.000711e-18	5.789942e-08	8.729272e-08	5.840710e-07	5.195480e-07	5.401754e-07	3.095222e-07	2.940613e-07	3.429036e-07	5.095696e-12	4.363200e-08	2.564206e-07	3.283536e-07	6.053148e-07	4.741750e-07	5.135455e-07	6.124146e-07
ACPPATai170	1.643393e-04	1.574309e-04	1.469425e-04	1.916230e-05	1.832190e-05	1.931842e-05	8.009885e-06	7.962175e-06	9.080029e-06	1.463762e-04	1.307413e-04	1.062899e-04	8.866766e-05	1.629165e-05	1.828123e-05	2.113408e-05	2.167423e-05	3.966353e-18	5.321367e-08	8.022820e-08	5.368027e-07	4.775015e-07	4.964595e-07	2.844728e-07	2.702632e-07	3.151527e-07	4.683306e-12	4.010090e-08	2.356687e-07	3.017803e-07	5.563272e-07	4.358004e-07	4.719847e-07	5.628525e-07
ACPPATi140	3.616092e-05	3.464079e-05	3.233295e-05	4.216436e-06	4.031516e-06	4.250788e-06	1.762480e-06	1.751982e-06	1.997953e-06	3.220834e-05	2.876807e-05	2.338782e-05	1.951026e-05	3.584784e-06	4.022568e-06	4.650303e-06	4.769157e-06	4.389177e-18	1.170903e-08	1.765326e-08	1.181170e-07	1.050685e-07	1.092400e-07	6.259486e-08	5.946820e-08	6.934560e-08	1.030506e-12	8.823726e-09	5.185610e-08	6.640316e-08	1.224132e-07	9.589270e-08	1.038546e-07	1.238490e-07
ACPPATi150	1.033569e-04	9.901204e-05	9.241565e-05	1.205163e-05	1.152308e-05	1.214981e-05	5.037608e-06	5.007602e-06	5.710647e-06	9.205948e-05	8.222632e-05	6.684823e-05	5.576521e-05	1.024621e-05	1.149750e-05	1.329173e-05	1.363144e-05	9.078011e-18	3.346735e-08	5.045743e-08	3.376080e-07	3.003121e-07	3.122352e-07	1.789118e-07	1.699750e-07	1.982070e-07	2.945443e-12	2.522041e-08	1.482177e-07	1.897968e-07	3.498874e-07	2.740853e-07	2.968424e-07	3.539913e-07
ACPPATi160	2.098124e-04	2.009924e-04	1.876018e-04	2.446455e-05	2.339161e-05	2.466387e-05	1.022624e-05	1.016533e-05	1.159250e-05	1.868788e-04	1.669177e-04	1.357005e-04	1.132022e-04	2.079959e-05	2.333969e-05	2.698193e-05	2.767154e-05	1.947433e-17	6.793802e-08	1.024275e-07	6.853373e-07	6.096273e-07	6.338310e-07	3.631871e-07	3.450457e-07	4.023562e-07	5.979188e-12	5.119691e-08	3.008788e-07	3.852836e-07	7.102642e-07	5.563874e-07	6.025840e-07	7.185951e-07
ACPPATi170	7.645875e-05	7.324459e-05	6.836488e-05	8.915244e-06	8.524249e-06	8.987878e-06	3.726593e-06	3.704396e-06	4.224477e-06	6.810141e-05	6.082728e-05	4.945128e-05	4.125256e-05	7.579679e-06	8.505329e-06	9.832615e-06	1.008392e-05	5.324036e-18	2.475762e-08	3.732611e-08	2.497470e-07	2.221572e-07	2.309774e-07	1.323508e-07	1.257397e-07	1.466245e-07	2.178905e-12	1.865691e-08	1.096447e-07	1.404030e-07	2.588308e-07	2.027558e-07	2.195905e-07	2.618667e-07
ACPPATi180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACPScda	1.426454e-07	1.346081e-08	1.108306e-06	6.195341e-06	3.045661e-07	7.633122e-06	7.472715e-06	2.401068e-07	9.526852e-06	4.139020e-11	8.101921e-07	1.200564e-07	2.971315e-06	4.923919e-06	3.374564e-07	1.199676e-07	9.925270e-07	3.876505e-06	9.518233e-07	3.917280e-05	1.636172e-04	1.280931e-05	2.412839e-04	2.156154e-04	1.200414e-05	2.380045e-04	2.069303e-09	2.337653e-05	6.002217e-06	7.426664e-05	2.009779e-04	1.286548e-05	8.482990e-06	4.963440e-05
ACPScpk	1.309831e-07	1.500507e-09	8.124359e-07	3.707182e-06	5.967606e-07	8.376384e-06	1.124224e-05	7.294791e-07	0	2.069375e-11	5.237238e-07	2.999565e-07	2.120616e-06	6.546352e-06	2.183329e-07	2.399352e-07	1.782200e-06	3.784867e-06	1.061019e-07	3.317980e-05	1.310294e-04	1.886368e-05	2.468726e-04	2.647701e-04	2.079282e-05	0	1.463269e-09	1.853822e-05	9.481669e-06	6.142987e-05	2.313800e-04	1.091555e-05	1.199556e-05	7.280733e-05
ACRCOAR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTCOALIG	-8.148024e-01	-4.026771e-01	-3.389518e-01	-3.906812e-01	-3.716233e-01	-4.011483e-01	-2.205203e-01	-2.798830e-01	-3.301086e-01	-2.371988e-01	-1.423406e-01	-3.595582e-01	-3.778894e-01	-5.873904e-01	-1.719338e-01	-3.044399e-01	-3.249977e-01	5.130093e-02	2.110484e-01	2.094280e-01	2.504952e-01	3.628550e-01	2.488927e-01	1.642862e-01	4.988141e-01	2.319208e-01	3.390746e-01	3.530745e-01	3.822210e-01	4.464688e-01	6.588199e-01	3.200531e-01	3.973648e-01	3.613876e-01
ACTS1	1.305166e-07	5.163044e-08	7.011795e-07	3.929824e-06	2.531799e-07	3.102254e-07	2.298359e-06	5.106415e-07	6.843862e-06	0	0	0	0	0	0	0	0	1.555110e-06	7.683638e-07	9.483612e-06	5.424510e-05	4.037331e-06	4.467405e-06	3.009430e-05	1.005289e-05	8.470206e-05	0	0	0	0	0	0	0	0
ACTS15	1.305166e-07	5.163044e-08	7.011795e-07	3.929824e-06	2.531799e-07	3.102254e-07	2.298359e-06	5.106415e-07	6.843862e-06	0	0	0	0	0	0	0	0	1.555110e-06	7.683638e-07	9.483612e-06	5.424510e-05	4.037331e-06	4.467405e-06	3.009430e-05	1.005289e-05	8.470206e-05	0	0	0	0	0	0	0	0
ACTS19	6.525831e-08	2.581522e-08	3.505898e-07	1.964912e-06	1.265899e-07	1.551127e-07	1.149180e-06	2.553208e-07	3.421931e-06	0	0	0	0	0	0	0	0	7.775551e-07	3.841819e-07	4.741806e-06	2.712255e-05	2.018665e-06	2.233702e-06	1.504715e-05	5.026443e-06	4.235103e-05	0	0	0	0	0	0	0	0
ADAPAT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADMDC	6.384677e-04	6.118489e-04	5.712417e-04	7.650763e-05	7.370376e-05	7.841889e-05	3.279031e-05	3.199289e-05	3.808004e-05	5.686798e-04	5.081648e-04	4.144689e-04	3.457816e-04	6.643059e-05	7.223899e-05	8.363177e-05	8.641033e-05	3.791132e-17	5.222590e-06	7.572066e-06	4.272811e-05	4.940282e-05	5.766014e-05	4.068645e-05	2.830118e-05	5.620055e-05	1.819564e-10	4.297077e-06	2.696003e-05	2.665805e-05	5.919198e-05	2.811296e-05	3.315147e-05	4.943910e-05
ADXFUTNS	2.752267e-07	2.335226e-07	2.243799e-07	4.305022e-08	1.293188e-07	4.268117e-07	1.625335e-07	2.174615e-07	4.811251e-08	6.726662e-11	3.949319e-08	4.873429e-07	2.474710e-07	5.454468e-07	3.666370e-07	3.439334e-07	9.253155e-08	2.888348e-06	2.579717e-06	2.672717e-06	1.172276e-06	1.640553e-06	3.610679e-06	1.916706e-06	2.176159e-06	1.076716e-06	1.269619e-09	9.866384e-07	5.295497e-06	3.423213e-06	4.922764e-06	4.247903e-06	3.518327e-06	2.022802e-06
AHLGALb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AHOPS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALAS	3.268278e-04	3.229863e-04	2.173656e-04	-6.943470e-05	-4.925603e-06	-3.741485e-04	-7.813357e-05	-2.570128e-05	-7.741743e-05	3.180895e-04	6.600808e-05	1.810665e-04	2.743009e-05	-3.798993e-04	-4.799680e-05	-2.235583e-05	-6.057630e-05	1.805902e-04	2.001406e-04	5.464878e-04	6.402496e-04	3.737106e-04	1.099345e-03	5.494485e-04	3.783251e-04	5.586300e-04	3.239682e-05	8.424817e-04	4.369272e-04	8.229951e-04	1.166407e-03	6.301771e-04	5.573341e-04	6.992359e-04
ALPHNH	0	6.292435e-08	1.114706e-07	2.189676e-06	1.085605e-06	1.961510e-06	1.341261e-06	2.179449e-07	1.546560e-06	2.505672e-11	5.451972e-08	3.265768e-07	1.377540e-06	6.830611e-07	1.982090e-07	1.088945e-06	1.485518e-06	0	3.145903e-06	7.882161e-06	9.036767e-05	3.431611e-05	8.006228e-05	6.705635e-05	1.541103e-05	7.732028e-05	1.022732e-09	3.855126e-06	1.332977e-05	5.622660e-05	4.829971e-05	1.401549e-05	3.442169e-05	7.426849e-05
ANTDIOx	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANTDIOy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AOBUTDs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AP2EISOs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APATr	-2.580147e-02	-1.947091e-02	-1.779681e-02	-1.357309e-02	-6.441514e-03	-2.671460e-02	-2.006371e-02	-2.433726e-02	-4.412781e-03	-4.928155e-03	-5.293043e-03	-2.108438e-03	-1.305462e-02	-4.986704e-03	2.640034e-04	7.491631e-04	-3.342457e-03	1.334934e-02	7.420529e-02	1.173342e-01	1.476764e-01	8.328063e-02	2.084578e-01	1.786309e-01	1.574113e-01	2.155415e-01	1.192596e-02	6.763690e-02	2.255946e-02	6.009762e-02	7.621455e-02	5.908081e-02	7.126629e-02	7.735072e-02
APG3PAT120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APG3PAT140	1.654766e-05	1.585203e-05	1.479593e-05	1.929490e-06	1.844869e-06	1.945210e-06	8.065314e-07	8.017273e-07	9.142864e-07	1.473891e-05	1.316460e-05	1.070254e-05	8.928124e-06	1.640439e-06	1.840774e-06	2.128033e-06	2.182422e-06	6.029402e-19	5.358191e-09	8.078338e-09	5.405174e-08	4.808058e-08	4.998950e-08	2.864414e-08	2.721334e-08	3.173336e-08	4.715715e-13	4.037840e-09	2.372996e-08	3.038686e-08	5.601770e-08	4.388162e-08	4.752508e-08	5.667474e-08
APG3PAT141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APG3PAT150	1.031756e-05	9.883836e-06	9.225354e-06	1.203049e-06	1.150287e-06	1.212850e-06	5.028771e-07	4.998818e-07	5.700630e-07	9.189800e-06	8.208208e-06	6.673098e-06	5.566739e-06	1.022824e-06	1.147734e-06	1.326841e-06	1.360753e-06	1.273861e-18	3.340864e-09	5.036892e-09	3.370158e-08	2.997853e-08	3.116875e-08	1.785979e-08	1.696768e-08	1.978594e-08	2.940276e-13	2.517617e-09	1.479577e-08	1.894639e-08	3.492737e-08	2.736045e-08	2.963217e-08	3.533704e-08
APG3PAT160	1.891608e-04	1.812089e-04	1.691364e-04	2.205653e-05	2.108920e-05	2.223623e-05	9.219682e-06	9.164766e-06	1.045146e-05	1.684846e-04	1.504882e-04	1.223437e-04	1.020598e-04	1.875231e-05	2.104239e-05	2.432613e-05	2.494786e-05	6.363416e-18	6.125095e-08	9.234571e-08	6.178803e-07	5.496223e-07	5.714437e-07	3.274390e-07	3.110832e-07	3.627527e-07	5.390663e-12	4.615766e-08	2.712636e-07	3.473606e-07	6.403537e-07	5.016228e-07	5.432723e-07	6.478646e-07
APG3PAT161	4.858814e-05	4.654560e-05	4.344464e-05	5.665475e-06	5.417005e-06	5.711633e-06	2.368182e-06	2.354076e-06	2.684578e-06	4.327721e-05	3.865463e-05	3.142539e-05	2.621525e-05	4.816748e-06	5.404982e-06	6.248448e-06	6.408147e-06	3.985205e-18	1.573301e-08	2.372006e-08	1.587097e-07	1.411768e-07	1.467819e-07	8.410650e-08	7.990532e-08	9.317722e-08	1.384654e-12	1.185613e-08	6.967720e-08	8.922357e-08	1.644822e-07	1.288476e-07	1.395458e-07	1.664115e-07
APG3PAT170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APG3PAT180	-1.099193e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.772467e-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APG3PAT181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APG3PATai150	1.788103e-04	1.712935e-04	1.598816e-04	2.084964e-05	1.993524e-05	2.101951e-05	8.715198e-06	8.663287e-06	9.879575e-06	1.592654e-04	1.422538e-04	1.156493e-04	9.647532e-05	1.772622e-05	1.989099e-05	2.299505e-05	2.358276e-05	3.000711e-18	5.789942e-08	8.729272e-08	5.840710e-07	5.195480e-07	5.401754e-07	3.095222e-07	2.940613e-07	3.429036e-07	5.095696e-12	4.363200e-08	2.564206e-07	3.283536e-07	6.053148e-07	4.741750e-07	5.135455e-07	6.124146e-07
APG3PATai170	1.643393e-04	1.574309e-04	1.469425e-04	1.916230e-05	1.832190e-05	1.931842e-05	8.009885e-06	7.962175e-06	9.080029e-06	1.463762e-04	1.307413e-04	1.062899e-04	8.866766e-05	1.629165e-05	1.828123e-05	2.113408e-05	2.167423e-05	3.966353e-18	5.321367e-08	8.022820e-08	5.368027e-07	4.775015e-07	4.964595e-07	2.844728e-07	2.702632e-07	3.151527e-07	4.683306e-12	4.010090e-08	2.356687e-07	3.017803e-07	5.563272e-07	4.358004e-07	4.719847e-07	5.628525e-07
APG3PATi140	3.616092e-05	3.464079e-05	3.233295e-05	4.216436e-06	4.031516e-06	4.250788e-06	1.762480e-06	1.751982e-06	1.997953e-06	3.220834e-05	2.876807e-05	2.338782e-05	1.951026e-05	3.584784e-06	4.022568e-06	4.650303e-06	4.769157e-06	4.389177e-18	1.170903e-08	1.765326e-08	1.181170e-07	1.050685e-07	1.092400e-07	6.259486e-08	5.946820e-08	6.934560e-08	1.030506e-12	8.823726e-09	5.185610e-08	6.640316e-08	1.224132e-07	9.589270e-08	1.038546e-07	1.238490e-07
APG3PATi150	1.033569e-04	9.901204e-05	9.241565e-05	1.205163e-05	1.152308e-05	1.214981e-05	5.037608e-06	5.007602e-06	5.710647e-06	9.205948e-05	8.222632e-05	6.684823e-05	5.576521e-05	1.024621e-05	1.149750e-05	1.329173e-05	1.363144e-05	9.078011e-18	3.346735e-08	5.045743e-08	3.376080e-07	3.003121e-07	3.122352e-07	1.789118e-07	1.699750e-07	1.982070e-07	2.945443e-12	2.522041e-08	1.482177e-07	1.897968e-07	3.498874e-07	2.740853e-07	2.968424e-07	3.539913e-07
